hike_name,hike_url,difficulty,overall_rating,area,traffic_level,distance,elevation,loop,out_and_back,point_to_point,latitude,longitude,dog_friendly,kid_friendly,camping,waterfall,river,lake,wildflowers,wildlife,backpacking,bird_watching,hike_id
White Oak Bayou Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/white-oak-bayou-hike-and-bike-trail?ref=result-card,1,4.5,White Oak Park,0,0.7,16.0,1,0,0,29.78052,-95.38362,1,1,0,0,1,0,0,0,0,0,Texashike588
"Mountain Bike, Foshee and Highway Trail Loop ",https://www.alltrails.com/trail/us/texas/mountain-bike-foshee-and-highway-trail-loop?ref=result-card,2,4.0,Garner State Park,2,7.1,807.0,1,0,0,29.58981,-99.74253,1,0,0,0,1,0,0,1,0,0,Texashike589
Rio Bosque Wetlands Park Trails,https://www.alltrails.com/trail/us/texas/rio-bosque-wetlands-park-trails--2?ref=result-card,1,4.5,Rio Bosque Wetlands,0,0.7,0.0,1,0,0,31.63782,-106.30195,1,1,0,0,0,0,0,1,0,1,Texashike590
Lake Bob Trail,https://www.alltrails.com/trail/us/texas/lake-bob-trail?ref=result-card,1,4.0,Lake Bob Sandlin State Park,1,6.0,265.0,0,1,0,33.04875,-95.09391,1,1,1,0,0,1,1,1,0,1,Texashike591
Denton Katy Rail Trail,https://www.alltrails.com/trail/us/texas/denton-katy-rail-trail?ref=result-card,2,4.5,"Denton, Texas",2,8.4,183.0,0,0,1,33.12999,-97.03803,1,1,0,0,0,0,0,0,0,0,Texashike592
Tom Slick Community Park,https://www.alltrails.com/trail/us/texas/tom-slick-community-park?ref=result-card,1,4.0,"San Antonio, Texas",1,1.2,19.0,1,0,0,29.43193,-98.63331,1,1,0,0,1,0,0,0,0,0,Texashike593
Devil's River State Natural Area Trails,https://www.alltrails.com/trail/us/texas/devils-river-state-natural-area-trails?ref=result-card,3,5.0,Devils River State Natural Area,1,20.5,1437.0,1,0,0,29.91047,-101.04708,1,0,0,0,0,0,0,1,0,0,Texashike594
Robin Trail Loop,https://www.alltrails.com/trail/us/texas/robin-and-robin-loop-trails?ref=result-card,1,4.5,Terry Hershey Park,2,2.5,29.0,1,0,0,29.76158,-95.60389,1,1,0,0,1,0,0,1,0,1,Texashike595
Lone Star Hiking Trail Grand Loop,https://www.alltrails.com/trail/us/texas/lone-star-hiking-trail-grand-loop?ref=result-card,2,4.0,Sam Houston National Forest,2,31.3,1325.0,1,0,0,30.5387,-95.78444,0,0,1,0,0,0,0,1,1,0,Texashike596
Big Spring State Park Loop,https://www.alltrails.com/trail/us/texas/big-spring-state-park-loop?ref=result-card,1,4.0,Big Spring State Park,2,2.4,150.0,1,0,0,32.22918,-101.48196,1,1,0,0,0,0,1,0,0,0,Texashike597
Walnut Grove Trail,https://www.alltrails.com/trail/us/texas/walnut-grove-trail?ref=result-card,1,3.5,Bob Jones Nature Center,1,7.58,177,0,1,0,33.00461,-97.15719,1,1,0,0,0,1,1,1,0,0,Texashike598
Quanah Hill Full Loop,https://www.alltrails.com/trail/us/texas/quanah-hill-full-loop?ref=result-card,2,4.0,"Weatherford, Texas",1,6.3,403.0,1,0,0,32.78362,-97.69596,0,0,0,0,0,1,0,0,0,0,Texashike599
Bull Creek Balcones,https://www.alltrails.com/trail/us/texas/bull-creek?ref=result-card,2,4.0,Upper Bull Creek Park,2,1.0,121.0,1,0,0,30.37849,-97.77875,0,0,0,1,1,0,0,1,0,0,Texashike600
Goat Island Preserve Trail,https://www.alltrails.com/trail/us/texas/goat-island-preserve?ref=result-card,1,4.0,Goat Island Preserve,1,4.7,29.0,0,1,0,32.63287,-96.66204,1,1,0,0,0,0,0,0,0,1,Texashike601
Fossil Bone Exhibit Trail,https://www.alltrails.com/trail/us/texas/fossil-bone-exhibit-trail?ref=result-card,1,3.5,Big Bend National Park,1,0.2,9.0,0,1,0,29.41904,-103.13755,0,1,0,0,0,0,1,0,0,1,Texashike602
Cicada-Cottonwood Loop Trail,https://www.alltrails.com/trail/us/texas/cicada-cottonwood-loop-trail?ref=result-card,1,4.0,Lewisville Lake Environmental Learning Area,1,1.3,9.0,1,0,0,33.06618,-96.97522,0,1,0,0,0,0,1,0,0,1,Texashike603
Old Settlers Park Meadow Loop,https://www.alltrails.com/trail/us/texas/old-settlers-park-meadow-loop?ref=result-card,1,4.0,Old Settlers Park,2,1.7,45.0,1,0,0,30.53407,-97.62584,0,1,0,0,0,0,0,0,0,0,Texashike604
Kiowa Trail,https://www.alltrails.com/trail/us/texas/kiowa-trail?ref=result-card,1,4.5,Palo Duro Canyon State Park,2,2.9,137.0,0,1,0,34.97822,-101.67835,0,1,0,0,0,0,1,1,0,0,Texashike605
Cottonwood Creek Greenbelt Trail,https://www.alltrails.com/trail/us/texas/cottonwood-creek-greenbelt-trail?ref=result-card,1,4.0,Cottonwood Creek Greenbelt Park,2,3.7,59.0,1,0,0,33.1647,-96.86434,1,1,0,0,0,1,1,1,0,1,Texashike606
Cedar Park Loop,https://www.alltrails.com/trail/us/texas/cedar-park-loop?ref=result-card,1,4.0,"Cedar Park, Texas",0,1.1,16.0,1,0,0,30.52755,-97.82443,1,1,0,0,0,1,1,0,0,1,Texashike607
"Roadrunner, Centipede and Grey Fox Loop",https://www.alltrails.com/trail/us/texas/roadrunner-centipede-and-grey-fox-loop?ref=result-card,1,4.5,Spring Lake Reserve,2,1.7,180.0,1,0,0,29.90032,-97.94697,0,0,0,0,0,0,0,0,0,0,Texashike608
Big Bend Outer Mountain Loop with Emory Peak and West Cache,https://www.alltrails.com/trail/us/texas/big-bend-outer-mountain-loop-with-emory-peak-and-west-cache?ref=result-card,3,5.0,Big Bend National Park,2,35.7,7631.0,1,0,0,29.27039,-103.30175,0,0,1,0,0,0,1,1,1,0,Texashike609
Zilker Botanical Gardens,https://www.alltrails.com/trail/us/texas/zilker-botanical-gardens--2?ref=result-card,1,5.0,"Austin, Texas",0,1.2,55.0,1,0,0,30.26895,-97.77207,0,0,0,0,0,0,1,0,0,0,Texashike610
The River Road: Lajitas to Presidio,https://www.alltrails.com/trail/us/texas/the-river-road-lajitas-to-presidio?ref=result-card,1,4.5,Big Bend National Park,1,66.4,3861.0,0,0,1,29.32949,-103.53488,1,1,0,0,1,0,1,0,0,1,Texashike611
Brushy Creek Trail,https://www.alltrails.com/trail/us/texas/brushy-creek-trail--2?ref=result-card,1,4.0,Play for All Park,2,2.1,55.0,0,1,0,30.51523,-97.65044,1,1,0,0,1,0,1,0,0,0,Texashike612
Painted Bunting Trail Loop,https://www.alltrails.com/trail/us/texas/painted-bunting-trail-loop?ref=result-card,1,4.0,Guadalupe River State Park,2,2.6,131.0,1,0,0,29.86052,-98.49981,1,1,0,0,0,0,0,0,0,0,Texashike613
Lone Star and Little Lake Creek Trail Loop,https://www.alltrails.com/trail/us/texas/lone-star-and-little-lake-creek-trail-loop?ref=result-card,1,3.5,Little Lake Creek Wilderness,2,13.48,522,1,0,0,30.51009,-95.71787,1,0,1,0,0,0,0,1,1,1,Texashike614
Rock Garden to Tub Spring Draw Point,https://www.alltrails.com/trail/us/texas/rock-garden-to-tub-spring-draw-point?ref=result-card,2,4.5,Palo Duro Canyon State Park,2,6.9,853.0,0,1,0,34.94062,-101.65185,1,0,0,0,0,0,0,0,0,1,Texashike615
Haller’s Haven Nature Trail,https://www.alltrails.com/trail/us/texas/hallers-haven-at-hagerman-loop-trail?ref=result-card,1,4.0,Hagerman National Wildlife Refuge,2,2.8,147.0,1,0,0,33.75327,-96.76356,1,1,0,0,0,1,0,1,0,1,Texashike616
Savannah Trail Loop,https://www.alltrails.com/trail/us/texas/savannah-trail-loop?ref=result-card,1,4.5,Government Canyon State Natural Area,3,2.3,62.0,1,0,0,29.54883,-98.75858,1,1,0,0,0,0,1,1,0,0,Texashike617
Atlanta State Park Trail,https://www.alltrails.com/trail/us/texas/atlanta-state-park-trail?ref=result-card,1,4.0,Atlanta State Park,1,2.1,68.0,0,1,0,33.23515,-94.25425,1,1,0,0,1,1,1,1,0,1,Texashike618
Western Oaks Trail,https://www.alltrails.com/trail/us/texas/western-oaks-trail?ref=result-card,1,4.0,Dick Nichols District Park,0,1.7,49.0,0,1,0,30.21568,-97.86323,1,1,0,0,0,0,0,0,0,0,Texashike619
Leon Creek  Greenway: Ingram to Military Dr.,https://www.alltrails.com/trail/us/texas/leon-creek-greenway-ingram-military-dr?ref=result-card,1,4.5,Leon Creek Greenway Park,3,4.0,78.0,0,1,0,29.46506,-98.6259,1,1,0,0,0,0,1,1,0,1,Texashike620
Chihuahuan Desert Nature Trail,https://www.alltrails.com/trail/us/texas/chihuahuan-desert-nature-trail?ref=result-card,1,4.0,Big Bend National Park,2,0.5,36.0,1,0,0,29.27233,-103.13587,0,1,0,0,0,0,1,1,0,1,Texashike621
John Barfield Trail,https://www.alltrails.com/trail/us/texas/john-barfield-trail?ref=result-card,1,4.0,"North Richland Hills, Texas",1,8.2,147.0,0,1,0,32.89831,-97.23356,1,1,0,0,0,0,1,1,0,0,Texashike622
Pedernales Falls Swimming Area Trail,https://www.alltrails.com/trail/us/texas/pedernales-falls-swimming-area-trail?ref=result-card,1,4.5,Pedernales Falls State Park,0,0.6,121.0,0,1,0,30.31388,-98.23924,0,1,0,0,1,0,0,0,0,0,Texashike623
Rowlett Creek Trail,https://www.alltrails.com/trail/us/texas/rowlett-creek-trail?ref=result-card,1,4.5,The Trail at the Woods,2,3.8,108.0,0,1,0,33.08902,-96.7091,0,1,0,0,1,0,0,0,0,1,Texashike624
Big Thicket - Sundew Trail,https://www.alltrails.com/trail/us/texas/big-thicket-sundew-trail?ref=result-card,1,4.0,Big Thicket National Preserve,2,0.9,19.0,1,0,0,30.54819,-94.40982,1,1,0,0,0,0,1,1,0,0,Texashike625
Meyer Park Loop,https://www.alltrails.com/trail/us/texas/meyer-park?ref=result-card,1,4.5,Meyer Park,2,2.1,26.0,1,0,0,30.0073,-95.52082,0,1,0,0,1,1,1,0,0,0,Texashike626
Wolfpen Hike and Bike Blue Trail,https://www.alltrails.com/trail/us/texas/wolfpen-hike-and-bike-blue-trail?ref=result-card,1,4.5,Purtis Creek State Park,2,2.1,72.0,1,0,0,32.36268,-96.00649,1,1,0,0,0,1,0,0,0,0,Texashike627
Lady Bird Lake Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/lady-bird-lake-hike-and-bike-trail?ref=result-card,1,4.5,"Austin, Texas",0,2.5,42.0,0,1,0,30.25043,-97.73174,0,0,0,0,1,0,0,1,0,0,Texashike628
The River Road OHV Trail,https://www.alltrails.com/trail/us/texas/the-river-road-trail?ref=result-card,2,4.0,Big Bend National Park,1,50.7,2234.0,0,0,1,29.19042,-103.01584,0,0,0,0,1,0,0,0,0,1,Texashike629
Rocky Hill Ranch Trail,https://www.alltrails.com/trail/us/texas/rocky-hill-ranch-trail?ref=result-card,2,4.5,"Smithville, Texas",0,10.4,662.0,1,0,0,30.04416,-97.12496,1,0,0,0,0,0,1,0,0,1,Texashike630
Prairie Dog Town Fork Red River Loop,https://www.alltrails.com/trail/us/texas/prairie-dog-town-fork-red-river-loop?ref=result-card,2,4.5,Palo Duro Canyon State Park,1,4.0,242.0,1,0,0,34.97858,-101.67862,1,1,0,0,1,0,1,1,0,0,Texashike631
Wichita MTB Trails,https://www.alltrails.com/trail/us/texas/wichita-mtb-trails?ref=result-card,2,4.5,"Wichita Falls, Texas",2,4.2,85.0,1,0,0,33.91603,-98.51074,1,0,0,1,1,0,1,1,0,0,Texashike632
Timber Creek Trail,https://www.alltrails.com/trail/us/texas/timber-creek-trail?ref=result-card,1,4.0,Central Park,1,1.8,32.0,0,1,0,33.01652,-97.00502,1,1,0,0,0,0,0,0,0,0,Texashike633
Johnny Broyles Nature Trail,https://www.alltrails.com/trail/us/texas/johnny-broyles-nature-trail?ref=result-card,1,4.0,Little Elm Park,1,2.7,49.0,0,1,0,33.16094,-96.94479,1,1,0,0,0,1,0,0,0,1,Texashike634
Bluff Trail and Old Tower Climb Trail Loop,https://www.alltrails.com/trail/us/texas/bluff-trail-and-old-tower-climb-trail-loop?ref=result-card,1,4.5,O.P. Schnabel Park,3,1.2,65.0,1,0,0,29.53507,-98.64085,1,1,0,0,1,0,0,1,0,0,Texashike635
"Yucca, Shady Creek, and Cedar Flats Trails",https://www.alltrails.com/trail/us/texas/yucca-shady-creek-and-cedar-flats-trails?ref=result-card,1,4.5,Eisenhower Park,2,1.8,118.0,1,0,0,29.62175,-98.57375,1,1,0,0,0,0,1,1,0,1,Texashike636
Cedar Breaks to Tejas Camp,https://www.alltrails.com/trail/us/texas/cedar-breaks-to-tejas-camp?ref=result-card,1,4.5,Cedar Breaks Park,2,21.7,1368.0,0,1,0,30.6701,-97.73875,1,0,0,0,1,1,0,0,1,0,Texashike637
Reimer's Ranch Lower and Upper River Trail,https://www.alltrails.com/trail/us/texas/reimers-ranch-lower-and-upper-river-trail?ref=result-card,1,4.0,Milton Reimers Ranch Park,2,4.2,196.0,1,0,0,30.36411,-98.12377,0,0,0,0,1,0,0,0,0,0,Texashike638
Skyline Drive Auto Trail Drive,https://www.alltrails.com/trail/us/texas/skyline-drive-auto-trail-drive?ref=result-card,2,4.5,Davis Mountains State Park,2,4.7,708.0,0,1,0,30.59555,-103.93208,1,0,0,0,0,0,0,0,0,0,Texashike639
Violet Crown Trail: Wildflower Center to Sendera Norman Trail Park,https://www.alltrails.com/trail/us/texas/violet-crown-trail-wildflower-center-to-sendera-norman-trail-park?ref=result-card,2,4.0,Circle C Ranch Metro Park on Slaughter Creek,2,1.1,49.0,0,0,1,30.18672,-97.86183,1,0,0,0,0,0,0,1,0,0,Texashike640
Stillhouse Hollow Trail,https://www.alltrails.com/trail/us/texas/stillhouse-hollow-trail?ref=result-card,1,3.5,Stillhouse Hollow Nature Preserve,1,0.6,49.0,0,1,0,30.36901,-97.76223,0,1,0,0,0,0,1,1,0,1,Texashike641
River Trail Loop,https://www.alltrails.com/trail/us/texas/river-trail-loop?ref=result-card,1,4.0,Palmetto State Park,1,1.4,32.0,1,0,0,29.58992,-97.58251,1,1,0,0,1,0,0,1,0,1,Texashike642
"Wood Duck, Cedar Break, Laughlin Trails Loop",https://www.alltrails.com/trail/us/texas/wood-duck-cedar-break-laughlin-loop?ref=result-card,1,4.0,Heard Natural Science Museum & Wildlife Sanctuary,2,3.2,144.0,1,0,0,33.15839,-96.61512,0,1,0,0,0,1,0,1,0,1,Texashike643
Wiggly Field Dog Park Loop,https://www.alltrails.com/trail/us/texas/wiggly-field-dog-park-loop?ref=result-card,1,4.0,"Denton, Texas",2,1.3,101.0,1,0,0,33.15455,-97.11758,1,1,0,0,0,0,0,0,0,0,Texashike644
The Anthills Trail from Sam Houston Tollway,https://www.alltrails.com/trail/us/texas/the-anthills-trail-from-sam-houston-tollway?ref=result-card,2,5.0,Terry Hershey Park,2,10.4,360.0,0,1,0,29.76337,-95.55835,1,1,0,0,1,0,1,0,0,0,Texashike645
Rough Hollow,https://www.alltrails.com/trail/us/texas/rough-hollow?ref=result-card,1,4.0,"Austin, Texas",1,1.4,134.0,1,0,0,30.35134,-98.00282,1,1,0,0,0,0,0,0,0,0,Texashike646
Lake Cleburne,https://www.alltrails.com/trail/us/texas/lake-cleburne?ref=result-card,2,4.0,Cleburne State Park,1,5.5,485.0,1,0,0,32.27118,-97.55732,1,0,0,0,1,1,0,1,0,1,Texashike647
White-tail Hollow Trail,https://www.alltrails.com/trail/us/texas/white-tail-hollow-trail?ref=result-card,1,4.5,Cleburne State Park,0,1.6,82.0,1,0,0,32.2592,-97.55295,0,1,0,0,0,1,0,0,0,1,Texashike648
I-20 Wildlife Preserve,https://www.alltrails.com/trail/us/texas/i-20-wildlife-preserve?ref=result-card,1,3.5,"Midland, Texas",2,1.3,0.0,1,0,0,31.96214,-102.11903,0,1,0,0,0,1,1,1,0,1,Texashike649
North Lakes Park Trail,https://www.alltrails.com/trail/us/texas/north-lakes-park-trail?ref=result-card,1,4.0,North Lake Park,2,1.5,26.0,1,0,0,33.24097,-97.1543,1,0,0,0,0,0,1,1,0,1,Texashike650
Mission Bike Trail Loop,https://www.alltrails.com/trail/us/texas/mission-bike-trail-loop?ref=result-card,2,4.5,"Mission, Texas",1,6.3,42.0,1,0,0,26.19278,-98.33064,1,0,0,0,0,0,0,1,0,1,Texashike651
Brays Bayou Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/brays-bayou-hike-and-bike-trail?ref=result-card,1,3.5,MacGregor Park,2,14.1,229.0,0,0,1,29.71007,-95.34101,1,1,0,0,1,0,1,0,0,0,Texashike652
Chihuahuan Desert Outside Loop,https://www.alltrails.com/trail/us/texas/chihuahuan-desert-outside-loop?ref=result-card,2,4.5,Chihuahuan Desert Research Institute Nature Center,1,2.3,357.0,1,0,0,30.54063,-103.83743,1,0,0,0,0,0,0,1,0,0,Texashike653
Pemberton Heights Loop,https://www.alltrails.com/trail/us/texas/pemberton-heights-loop?ref=result-card,1,4.5,"Austin, Texas",1,2.4,154.0,1,0,0,30.29264,-97.74942,1,0,0,0,0,0,0,0,0,0,Texashike654
Hancock Hill,https://www.alltrails.com/trail/us/texas/hancock-hill?ref=result-card,2,4.0,"Alpine, Texas",2,1.8,301.0,1,0,0,30.36591,-103.65139,0,1,0,0,0,0,0,0,0,0,Texashike655
Kerrville River Trail,https://www.alltrails.com/trail/us/texas/kerrville-river-trail?ref=result-card,1,4.5,Kerrville-Schreiner Park,1,7.0,114.0,0,1,0,30.0129,-99.12141,1,1,0,0,1,0,1,0,0,0,Texashike656
Bentsen Rio Grande Valley Loop Trail,https://www.alltrails.com/trail/us/texas/bentsen-rio-grande-valley-loop-trail?ref=result-card,2,4.0,Bentsen-Rio Grande Valley State Park,2,4.4,32.0,1,0,0,26.18613,-98.37856,1,0,0,0,0,0,0,1,0,1,Texashike657
Recharge and Far Reaches Trails to Sendero Balcones Loop,https://www.alltrails.com/trail/us/texas/recharge-trail-to-sendero-balcones-loop?ref=result-card,2,4.5,"San Antonio, Texas",2,7.0,531.0,1,0,0,29.54858,-98.76484,0,0,0,0,0,0,0,0,0,1,Texashike658
Roy E Larsen Sandyland Sanctuary Trail,https://www.alltrails.com/trail/us/texas/roy-e-larsen-sandyland-sanctuary-trail?ref=result-card,1,4.5,Roy E Larsen Sandyland Sanctuary,1,4.7,82.0,1,0,0,30.34862,-94.23624,0,1,0,0,1,0,1,1,0,0,Texashike659
"California 56, Hang Ten, Picnic, Vermont, Rio Perdido, Speed Run, Sidewinder",https://www.alltrails.com/trail/us/texas/california-56-hang-ten-picnic-vermont-rio-perdido-speed-run-sidewinder?ref=result-card,2,4.5,Cameron Park,2,3.5,311.0,1,0,0,31.57534,-97.14738,0,0,0,0,0,0,0,0,0,0,Texashike660
LBJ Grasslands Orange Trail,https://www.alltrails.com/trail/us/texas/lbj-grasslands-orange-trail?ref=result-card,2,4.0,Lyndon B. Johnson National Grassland,1,24.3,1233.0,1,0,0,33.37446,-97.58388,1,0,0,0,0,0,0,0,1,0,Texashike661
Joppa Preserve,https://www.alltrails.com/trail/us/texas/joppa-preserve?ref=result-card,1,4.5,Great Trinity Forest,2,3.5,36.0,0,1,0,32.70597,-96.73763,1,0,0,0,0,1,0,1,0,0,Texashike662
Lower Canyon Trail,https://www.alltrails.com/trail/us/texas/lower-canyon-trail?ref=result-card,2,4.0,Caprock Canyons State Park & Trailway,2,6.1,374.0,1,0,0,34.44647,-101.08214,1,0,1,0,0,0,1,1,0,1,Texashike663
Oso Bay Wetlands Preserve,https://www.alltrails.com/trail/us/texas/oso-bay-wetlands-preserve?ref=result-card,2,4.5,Oso Bay Wetlands Preserve,2,3.3,52.0,1,0,0,27.67493,-97.32888,1,1,0,0,0,0,0,0,0,1,Texashike664
Garey Park Meadow Trail Loop,https://www.alltrails.com/trail/us/texas/garey-park-meadow-trail-loop?ref=result-card,1,4.5,Garey Park,1,1.3,39.0,1,0,0,30.60868,-97.79527,1,1,0,0,1,0,0,1,0,1,Texashike665
Ward Spring Trail,https://www.alltrails.com/trail/us/texas/ward-spring-trail?ref=result-card,2,4.0,Big Bend National Park,2,2.8,492.0,0,1,0,29.24867,-103.37223,0,1,0,0,0,0,1,1,0,1,Texashike666
Juniper Ridge Trail,https://www.alltrails.com/trail/us/texas/juniper-ridge-trail?ref=result-card,2,4.5,Copper Breaks State Park,1,0.6,45.0,1,0,0,34.10797,-99.74717,1,1,0,0,0,1,0,0,0,0,Texashike667
Fish Creek Linear Park Trail,https://www.alltrails.com/trail/us/texas/fish-creek-linear-park-trail?ref=result-card,1,4.0,Fish Creek Linear Park,2,8.6,111.0,0,1,0,32.66568,-97.05697,1,1,0,0,1,0,0,1,0,1,Texashike668
Bush Mountain Trail to Blue Ridge Loop,https://www.alltrails.com/trail/us/texas/bush-mountain-trail-to-blue-ridge-loop?ref=result-card,3,4.0,Guadalupe Mountains National Park,2,15.2,4242.0,1,0,0,31.89664,-104.82824,0,0,1,0,0,0,0,1,1,1,Texashike669
Pflugerville Hike and Bike Trail,https://www.alltrails.com/trail/us/texas/pflugerville-hike-and-bike-trail?ref=result-card,2,4.0,"Pflugerville, Texas",0,6.8,177.0,0,1,0,30.43409,-97.61145,0,0,0,0,0,0,0,1,0,0,Texashike670
George Bush Park - Barker to Bayou Bridge,https://www.alltrails.com/trail/us/texas/george-bush-park-barker-to-bayou-bridge?ref=result-card,1,4.5,George Bush Park,2,3.0,6.0,0,1,0,29.73497,-95.68607,1,1,0,0,1,0,1,1,0,1,Texashike671
Coyote Run Trail,https://www.alltrails.com/trail/us/texas/coyote-run-trail--2?ref=result-card,2,4.0,Cooper Lake State Park,2,5.0,331.0,1,0,0,33.29236,-95.65328,1,1,0,0,0,0,1,1,0,1,Texashike672
Yucca and Hillview Nature Trail Loop North,https://www.alltrails.com/trail/us/texas/yucca-and-hillview-nature-trail-loop-north?ref=result-card,1,4.5,Eisenhower Park,1,2.5,288.0,1,0,0,29.62138,-98.57452,1,1,0,0,0,0,0,0,0,0,Texashike673
"Old Entrance Road, Old Horse and Foshee Trail Loop ",https://www.alltrails.com/trail/us/texas/old-entrance-road-old-horse-and-foshee-trail-loop?ref=result-card,1,4.5,"Concan, Texas",2,2.4,495.0,1,0,0,29.58764,-99.73779,0,1,0,0,1,0,1,1,0,0,Texashike674
Lost Creek Reservoir State Trailway,https://www.alltrails.com/trail/us/texas/lost-creek-reservoir-state-trailway?ref=result-card,1,4.0,Fort Richardson State Park and Historic Site,2,15.5,675.0,0,1,0,33.24511,-98.13898,1,1,0,0,0,1,1,1,0,1,Texashike675
Turkey Creek Trail,https://www.alltrails.com/trail/us/texas/turkey-creek-trail-big-thicket-national-preserve?ref=result-card,1,4.5,Big Thicket National Preserve,2,9.8,226.0,0,1,0,30.46174,-94.35133,1,1,0,0,0,0,0,0,0,0,Texashike676
Juniper Canyon Trail,https://www.alltrails.com/trail/us/texas/juniper-canyon-trail?ref=result-card,3,4.5,Big Bend National Park,2,12.5,3730.0,0,1,0,29.22393,-103.24117,0,0,0,0,0,0,1,1,1,1,Texashike677
Scenic Overlook Trail Loop,https://www.alltrails.com/trail/us/texas/scenic-overlook-loop?ref=result-card,2,4.0,Bastrop State Park,2,2.7,278.0,1,0,0,30.11105,-97.28074,1,1,0,0,0,0,1,0,0,1,Texashike678
Pepper Creek Trail,https://www.alltrails.com/trail/us/texas/pepper-creek-trail--4?ref=result-card,2,4.0,"Temple, Texas",0,3.2,55.0,0,1,0,31.12646,-97.39634,0,0,0,0,0,0,0,1,0,0,Texashike679
Ceder Flats and Hillview Nature Trail Loop,https://www.alltrails.com/trail/us/texas/ceder-flats-and-hillview-nature-trail-loop?ref=result-card,1,4.0,Eisenhower Park,1,2.2,147.0,1,0,0,29.62204,-98.57392,1,1,0,0,0,0,0,0,0,0,Texashike680
Mockingbird Trail,https://www.alltrails.com/trail/us/texas/mockingbird-trail?ref=result-card,1,4.5,"Houston, Texas",2,10.2,246.0,0,1,0,29.78055,-95.62441,1,1,0,0,1,0,1,0,0,0,Texashike681
Louise Hays Park River Loop,https://www.alltrails.com/trail/us/texas/louise-hays-park-river-loop?ref=result-card,1,5.0,"Kerrville, Texas",1,2.4,26.0,1,0,0,30.04538,-99.14305,0,0,0,0,1,0,0,1,0,1,Texashike682
Duck Pond Trail,https://www.alltrails.com/trail/us/texas/duck-pond-trail?ref=result-card,1,3.5,Cedar Hill State Park,2,1.4,131.0,0,1,0,32.61171,-96.98861,1,1,1,0,0,1,1,0,0,1,Texashike683
Boorman Trail,https://www.alltrails.com/trail/us/texas/boorman-trail?ref=result-card,1,4.5,Paul G Boorman Trail Park,3,5.72,95,0,1,0,32.53585,-94.76338,1,1,0,0,0,0,0,0,0,0,Texashike684
Burroughs Park Eastern Trail Loop,https://www.alltrails.com/trail/us/texas/burroughs-park-eastern-trail-loop?ref=result-card,2,4.5,"Tomball, Texas",0,3.3,55.0,1,0,0,30.13783,-95.57608,0,1,0,0,0,0,0,0,0,0,Texashike685
Spring Branch and Wilderness Trail,https://www.alltrails.com/trail/us/texas/spring-branch-and-wilderness-trail?ref=result-card,2,5.0,Hill Country State Natural Area,0,7.4,908.0,1,0,0,29.63442,-99.18426,1,0,1,0,0,0,0,1,0,0,Texashike686
The Monk's Trail,https://www.alltrails.com/trail/us/texas/the-monks-trail?ref=result-card,2,4.0,Arroyo Park,2,1.8,127.0,0,1,0,31.77988,-106.49636,1,0,0,0,0,0,1,1,0,1,Texashike687
McKittrick Canyon Nature Loop Trail,https://www.alltrails.com/trail/us/texas/mckittrick-canyon-nature-loop-trail?ref=result-card,1,4.0,"Salt Flat, Texas",2,1.0,216.0,1,0,0,31.97739,-104.75207,0,1,0,0,0,0,1,1,0,1,Texashike688
