hike_id,variable,value
Texashike21,user1058,5
Texashike21,user5681,5
Texashike21,user7830,4
Texashike21,user31148,5
Texashike25,user28952,5
Texashike301,user28952,5
Texashike21,user28952,4
Texashike524,user28952,4
Texashike423,user28952,4
Texashike419,user28952,4
Texashike657,user28952,4
Texashike788,user28952,4
Texashike46,user30677,5
Texashike21,user30677,5
Texashike305,user30677,5
Texashike470,user30677,5
Texashike21,user23390,2
Texashike21,user18022,3
Texashike21,user2872,5
Texashike21,user28198,5
Texashike454,user28198,4
Texashike44,user7377,4
Texashike62,user7377,4
Texashike21,user7377,5
Texashike21,user30498,5
Texashike77,user30498,5
Texashike21,user1616,4
Texashike21,user1097,5
Texashike21,user26260,5
Texashike21,user5456,5
Texashike66,user5456,4
Texashike21,user6166,5
Texashike21,user10632,5
Texashike38,user14938,4
Texashike21,user14938,4
Texashike77,user14938,4
Texashike21,user23408,3
Texashike45,user31342,4
Texashike21,user31342,5
Texashike21,user14735,4
Texashike21,user27698,5
Texashike21,user9482,5
Texashike44,user26857,5
Texashike45,user26857,5
Texashike21,user26857,4
Texashike226,user26857,5
Texashike262,user14518,5
Texashike316,user14518,5
Texashike21,user14518,5
Texashike90,user14518,4
Texashike874,user14518,3
Texashike700,user14518,4
Texashike369,user14518,4
Texashike926,user14518,5
Texashike791,user14518,3
Texashike21,user5082,3
Texashike389,user31577,5
Texashike80,user31577,5
Texashike21,user31577,4
Texashike141,user19874,3
Texashike21,user19874,5
Texashike86,user19874,3
Texashike305,user19874,5
Texashike509,user19874,5
Texashike401,user19874,4
Texashike604,user19874,4
Texashike21,user3868,5
Texashike21,user4887,4
Texashike889,user4887,4
Texashike21,user6823,5
Texashike295,user6823,5
Texashike21,user10316,3
Texashike305,user10316,5
Texashike473,user10316,5
Texashike73,user5499,5
Texashike21,user5499,4
Texashike83,user29238,5
Texashike389,user29238,5
Texashike80,user29238,5
Texashike21,user29238,4
Texashike382,user29238,4
Texashike21,user15499,5
Texashike21,user11809,3
Texashike364,user11809,4
Texashike305,user11809,3
Texashike312,user11136,5
Texashike195,user11136,3
Texashike45,user11136,5
Texashike21,user11136,4
Texashike259,user11136,3
Texashike245,user11136,5
Texashike612,user11136,4
Texashike21,user25328,4
Texashike21,user19765,4
Texashike21,user15359,5
Texashike21,user751,5
Texashike21,user16531,4
Texashike44,user29482,4
Texashike389,user29482,5
Texashike21,user29482,5
Texashike21,user9973,5
Texashike58,user7035,2
Texashike21,user7035,3
Texashike761,user7035,3
Texashike21,user19251,5
Texashike21,user14452,4
Texashike26,user32019,5
Texashike21,user32019,5
Texashike83,user3,5
Texashike21,user3,4
Texashike21,user5021,4
Texashike21,user9992,5
Texashike21,user1046,4
Texashike226,user1046,5
Texashike21,user20730,5
Texashike226,user20730,5
Texashike21,user23336,3
Texashike21,user5431,4
Texashike21,user26537,2
Texashike21,user2480,5
Texashike50,user2480,4
Texashike62,user28830,5
Texashike21,user28830,5
Texashike21,user13158,4
Texashike25,user3022,4
Texashike148,user3022,5
Texashike613,user3022,4
Texashike196,user3022,4
Texashike21,user3022,5
Texashike98,user3022,3
Texashike377,user3022,4
Texashike264,user3022,4
Texashike635,user3022,2
Texashike67,user26693,5
Texashike263,user26693,5
Texashike21,user26693,5
Texashike247,user26693,5
Texashike178,user26693,5
Texashike21,user22762,3
Texashike107,user9886,3
Texashike21,user9886,3
Texashike21,user7419,5
Texashike21,user12411,3
Texashike44,user1217,5
Texashike21,user1217,5
Texashike21,user20524,4
Texashike21,user21354,5
Texashike21,user16549,4
Texashike21,user19257,3
Texashike21,user22610,5
Texashike44,user11048,5
Texashike151,user11048,3
Texashike389,user11048,1
Texashike168,user11048,5
Texashike21,user11048,2
Texashike344,user11048,3
Texashike389,user19412,4
Texashike21,user19412,4
Texashike305,user19412,3
Texashike21,user16546,5
Texashike407,user16546,3
Texashike344,user16546,5
Texashike21,user23793,3
Texashike21,user26626,5
Texashike21,user4397,5
Texashike65,user4397,4
Texashike21,user14390,5
Texashike21,user9752,4
Texashike21,user22118,5
Texashike21,user10215,5
Texashike62,user24829,5
Texashike21,user24829,5
Texashike21,user3445,4
Texashike21,user16818,4
Texashike27,user4047,4
Texashike54,user4047,5
Texashike21,user4047,4
Texashike21,user22018,4
Texashike389,user18165,5
Texashike32,user18165,4
Texashike21,user18165,4
Texashike21,user30443,5
Texashike382,user30443,1
Texashike21,user31488,4
Texashike44,user29429,4
Texashike21,user29429,4
Texashike86,user29429,4
Texashike77,user29429,4
Texashike21,user17658,4
Texashike21,user16319,5
Texashike389,user18294,5
Texashike411,user18294,5
Texashike64,user18294,5
Texashike21,user18294,5
Texashike389,user6286,4
Texashike38,user6286,4
Texashike21,user6286,4
Texashike21,user1284,5
Texashike21,user4492,1
Texashike370,user4492,4
Texashike44,user17633,5
Texashike38,user17633,3
Texashike21,user17633,4
Texashike21,user24736,3
Texashike21,user23150,4
Texashike21,user4577,5
Texashike65,user4577,5
Texashike389,user29541,5
Texashike145,user29541,4
Texashike21,user29541,5
Texashike21,user27285,5
Texashike389,user5608,4
Texashike21,user5608,5
Texashike21,user8697,4
Texashike21,user20760,4
Texashike44,user26372,4
Texashike38,user26372,5
Texashike21,user26372,4
Texashike153,user13671,3
Texashike21,user13671,4
Texashike711,user13671,3
Texashike21,user28917,4
Texashike21,user26004,4
Texashike21,user3871,2
Texashike21,user612,3
Texashike21,user23052,4
Texashike147,user23052,4
Texashike568,user23052,3
Texashike21,user67,3
Texashike44,user13608,4
Texashike21,user13608,3
Texashike382,user13608,3
Texashike21,user19279,4
Texashike21,user13396,5
Texashike21,user3865,4
Texashike21,user3228,1
Texashike389,user13048,5
Texashike26,user13048,4
Texashike21,user13048,4
Texashike21,user5030,3
Texashike553,user5030,4
Texashike46,user6802,3
Texashike21,user6802,4
Texashike305,user6802,4
Texashike65,user6802,5
Texashike226,user6802,4
Texashike162,user6802,4
Texashike886,user19090,4
Texashike21,user19090,3
Texashike305,user19090,4
Texashike21,user6033,3
Texashike59,user21904,5
Texashike21,user21904,5
Texashike21,user4997,4
Texashike21,user12452,5
Texashike21,user3187,5
Texashike21,user4465,3
Texashike21,user1797,4
Texashike21,user26221,4
Texashike21,user11444,5
Texashike21,user4273,5
Texashike31,user28053,5
Texashike69,user28053,5
Texashike32,user28053,4
Texashike21,user28053,5
Texashike222,user6021,4
Texashike21,user6021,3
Texashike233,user6021,5
Texashike242,user6021,3
Texashike303,user6021,4
Texashike21,user3925,4
Texashike22,user24409,4
Texashike77,user24409,4
Texashike22,user20989,0
Texashike22,user13411,4
Texashike95,user13411,5
Texashike22,user29716,5
Texashike22,user30330,4
Texashike219,user30330,4
Texashike985,user30330,5
Texashike921,user30330,5
Texashike22,user2997,5
Texashike22,user20580,5
Texashike511,user20580,5
Texashike22,user27234,5
Texashike22,user21013,5
Texashike22,user28949,4
Texashike494,user28949,4
Texashike125,user3103,4
Texashike22,user3103,4
Texashike115,user3103,3
Texashike257,user3103,5
Texashike22,user22311,5
Texashike130,user22311,5
Texashike302,user22311,5
Texashike22,user10471,5
Texashike451,user10471,4
Texashike31,user7073,3
Texashike22,user7073,4
Texashike481,user7073,4
Texashike124,user7073,5
Texashike22,user12072,4
Texashike22,user10429,4
Texashike67,user29607,4
Texashike22,user29607,4
Texashike278,user29607,4
Texashike191,user29607,4
Texashike494,user29607,4
Texashike237,user29607,3
Texashike511,user29607,4
Texashike178,user29607,4
Texashike508,user29607,3
Texashike346,user29607,4
Texashike22,user23367,4
Texashike22,user862,5
Texashike153,user23795,3
Texashike22,user23795,3
Texashike32,user23795,3
Texashike369,user23795,4
Texashike97,user10462,5
Texashike22,user10462,4
Texashike729,user10462,4
Texashike22,user23089,5
Texashike247,user23089,4
Texashike879,user23089,5
Texashike22,user20798,5
Texashike176,user20798,5
Texashike508,user20798,5
Texashike22,user3729,5
Texashike49,user11910,4
Texashike22,user11910,5
Texashike506,user11910,5
Texashike435,user11910,4
Texashike737,user11910,4
Texashike22,user26993,5
Texashike90,user26993,4
Texashike934,user26993,4
Texashike49,user12772,4
Texashike24,user12772,5
Texashike94,user12772,5
Texashike22,user12772,5
Texashike213,user12772,4
Texashike176,user12772,3
Texashike22,user7132,5
Texashike90,user7132,4
Texashike228,user7132,4
Texashike22,user11615,4
Texashike22,user14544,5
Texashike22,user23296,4
Texashike22,user20581,4
Texashike263,user20581,4
Texashike488,user20581,4
Texashike302,user20581,4
Texashike436,user20581,5
Texashike22,user29734,4
Texashike22,user23302,4
Texashike22,user16337,3
Texashike22,user15022,3
Texashike22,user30759,4
Texashike22,user699,5
Texashike268,user699,3
Texashike298,user31121,5
Texashike22,user31121,4
Texashike90,user31121,4
Texashike243,user31121,3
Texashike22,user16252,4
Texashike22,user2404,5
Texashike22,user14665,4
Texashike22,user12136,5
Texashike219,user12136,5
Texashike676,user12136,5
Texashike221,user12136,5
Texashike237,user12136,5
Texashike659,user12136,5
Texashike169,user14321,5
Texashike22,user14321,4
Texashike917,user14321,4
Texashike22,user18802,4
Texashike22,user31910,4
Texashike237,user31910,5
Texashike247,user31910,3
Texashike268,user31910,2
Texashike22,user11333,5
Texashike22,user15060,4
Texashike341,user15060,4
Texashike22,user5437,4
Texashike22,user11555,4
Texashike278,user11555,5
Texashike31,user21216,4
Texashike22,user21216,4
Texashike374,user21216,4
Texashike142,user21216,4
Texashike498,user21216,4
Texashike22,user15085,4
Texashike28,user25455,4
Texashike22,user25455,5
Texashike87,user25455,5
Texashike22,user3741,3
Texashike263,user3741,4
Texashike278,user3741,2
Texashike614,user3741,3
Texashike408,user3741,4
Texashike22,user25105,5
Texashike304,user22434,4
Texashike22,user22434,3
Texashike135,user22434,5
Texashike253,user22434,3
Texashike268,user22434,5
Texashike999,user22434,4
Texashike22,user5007,5
Texashike27,user5007,5
Texashike22,user10979,4
Texashike22,user9767,4
Texashike22,user2588,4
Texashike22,user1123,4
Texashike22,user21844,4
Texashike191,user21844,4
Texashike22,user26306,5
Texashike92,user26306,4
Texashike176,user26306,5
Texashike284,user26306,4
Texashike22,user6909,4
Texashike22,user9714,5
Texashike152,user9714,3
Texashike22,user13130,3
Texashike22,user16900,4
Texashike42,user744,5
Texashike22,user744,4
Texashike894,user744,5
Texashike618,user744,4
Texashike378,user744,4
Texashike946,user744,4
Texashike754,user744,3
Texashike325,user744,4
Texashike840,user744,5
Texashike22,user30317,4
Texashike22,user8893,5
Texashike22,user3489,5
Texashike22,user3543,5
Texashike152,user3543,4
Texashike49,user17753,3
Texashike22,user17753,3
Texashike22,user13369,4
Texashike369,user13369,4
Texashike22,user25285,3
Texashike22,user22524,5
Texashike152,user22524,5
Texashike33,user11483,3
Texashike38,user11483,5
Texashike168,user11483,4
Texashike182,user11483,2
Texashike22,user11483,5
Texashike191,user11483,3
Texashike77,user11483,5
Texashike544,user11483,3
Texashike369,user11483,4
Texashike182,user13756,3
Texashike22,user13756,5
Texashike22,user22475,5
Texashike24,user13697,4
Texashike33,user13697,4
Texashike94,user13697,5
Texashike22,user13697,4
Texashike49,user13178,3
Texashike22,user13178,5
Texashike278,user13178,4
Texashike181,user13178,5
Texashike22,user14721,5
Texashike22,user10363,4
Texashike22,user2364,4
Texashike22,user3919,4
Texashike813,user3919,4
Texashike22,user662,5
Texashike22,user4777,3
Texashike34,user21233,5
Texashike182,user21233,5
Texashike22,user21233,5
Texashike316,user17418,5
Texashike22,user17418,5
Texashike430,user17418,5
Texashike192,user17418,5
Texashike130,user17418,5
Texashike381,user17418,5
Texashike189,user17418,5
Texashike221,user17418,4
Texashike625,user17418,3
Texashike762,user17418,4
Texashike934,user17418,4
Texashike793,user17418,5
Texashike22,user24939,4
Texashike22,user28846,5
Texashike221,user28846,5
Texashike762,user28846,3
Texashike934,user28846,3
Texashike339,user28846,5
Texashike22,user20151,4
Texashike22,user13252,4
Texashike22,user11803,4
Texashike77,user11803,4
Texashike22,user27411,5
Texashike430,user27411,5
Texashike130,user27411,4
Texashike316,user12321,3
Texashike22,user12321,4
Texashike130,user12321,4
Texashike191,user12321,4
Texashike450,user12321,5
Texashike805,user12321,4
Texashike257,user12321,5
Texashike511,user12321,4
Texashike408,user12321,5
Texashike821,user12321,4
Texashike268,user12321,4
Texashike369,user12321,5
Texashike158,user12321,4
Texashike709,user12321,3
Texashike696,user12321,4
Texashike787,user12321,5
Texashike22,user28848,4
Texashike709,user28848,2
Texashike22,user3568,5
Texashike302,user3568,4
Texashike22,user29444,5
Texashike22,user10395,4
Texashike155,user18188,4
Texashike125,user18188,4
Texashike153,user18188,3
Texashike25,user18188,4
Texashike22,user18188,4
Texashike334,user18188,4
Texashike430,user18188,4
Texashike314,user18188,4
Texashike585,user18188,4
Texashike92,user18188,4
Texashike595,user18188,3
Texashike847,user18188,4
Texashike335,user18188,4
Texashike691,user18188,3
Texashike257,user18188,4
Texashike681,user18188,4
Texashike250,user18188,3
Texashike419,user18188,3
Texashike431,user18188,4
Texashike514,user18188,4
Texashike935,user18188,2
Texashike178,user18188,3
Texashike917,user18188,3
Texashike558,user18188,4
Texashike345,user18188,3
Texashike716,user18188,4
Texashike804,user18188,1
Texashike351,user18188,3
Texashike968,user18188,2
Texashike743,user18188,3
Texashike22,user6515,3
Texashike970,user6515,4
Texashike946,user6515,3
Texashike297,user6515,5
Texashike934,user6515,3
Texashike743,user6515,3
Texashike282,user6515,4
Texashike905,user6515,4
Texashike22,user29596,5
Texashike847,user29596,5
Texashike770,user29596,4
Texashike90,user29596,4
Texashike874,user29596,3
Texashike891,user29596,4
Texashike963,user29596,4
Texashike22,user14765,5
Texashike235,user14765,4
Texashike22,user22298,4
Texashike22,user19735,4
Texashike369,user19735,4
Texashike22,user8770,5
Texashike22,user12099,5
Texashike22,user13288,5
Texashike36,user13288,3
Texashike511,user13288,1
Texashike369,user13288,4
Texashike22,user9355,5
Texashike22,user23596,5
Texashike37,user23596,4
Texashike263,user23596,4
Texashike408,user23596,5
Texashike22,user19424,4
Texashike22,user29753,4
Texashike964,user29753,2
Texashike22,user8797,5
Texashike125,user21020,5
Texashike469,user21020,5
Texashike22,user21020,5
Texashike219,user21020,5
Texashike263,user21020,5
Texashike488,user21020,3
Texashike450,user21020,5
Texashike178,user21020,5
Texashike346,user21020,5
Texashike22,user13857,4
Texashike22,user27108,5
Texashike49,user28593,3
Texashike56,user28593,5
Texashike94,user28593,4
Texashike58,user28593,3
Texashike28,user28593,4
Texashike389,user28593,5
Texashike96,user28593,4
Texashike410,user28593,4
Texashike38,user28593,4
Texashike74,user28593,5
Texashike252,user28593,4
Texashike22,user28593,5
Texashike506,user28593,3
Texashike30,user28593,3
Texashike894,user28593,3
Texashike73,user28593,3
Texashike486,user28593,4
Texashike92,user28593,3
Texashike176,user28593,4
Texashike165,user28593,5
Texashike595,user28593,3
Texashike934,user28593,3
Texashike245,user28593,4
Texashike22,user25754,5
Texashike685,user25754,4
Texashike56,user28448,5
Texashike33,user28448,5
Texashike168,user28448,5
Texashike22,user28448,5
Texashike40,user28448,4
Texashike676,user28448,4
Texashike130,user28448,4
Texashike189,user28448,4
Texashike152,user28448,4
Texashike769,user28448,5
Texashike336,user28448,4
Texashike229,user28448,4
Texashike22,user23600,5
Texashike263,user23600,3
Texashike729,user23600,4
Texashike433,user23600,5
Texashike431,user23600,3
Texashike388,user23078,4
Texashike155,user23078,3
Texashike96,user23078,3
Texashike252,user23078,5
Texashike22,user23078,5
Texashike181,user23078,3
Texashike333,user23078,3
Texashike221,user23078,5
Texashike308,user23078,1
Texashike513,user23078,4
Texashike179,user23078,3
Texashike257,user23078,5
Texashike762,user23078,4
Texashike95,user23078,4
Texashike552,user23078,3
Texashike22,user27166,5
Texashike934,user27166,3
Texashike773,user27166,3
Texashike56,user16759,5
Texashike153,user16759,4
Texashike22,user16759,5
Texashike244,user21822,5
Texashike387,user21822,5
Texashike38,user21822,5
Texashike22,user21822,5
Texashike403,user21822,5
Texashike321,user21822,4
Texashike401,user21822,4
Texashike22,user21985,5
Texashike450,user21985,4
Texashike408,user21985,5
Texashike596,user21985,4
Texashike22,user30132,5
Texashike22,user21716,4
Texashike22,user21703,4
Texashike22,user24013,4
Texashike517,user24013,3
Texashike142,user24013,3
Texashike694,user24013,3
Texashike578,user24013,4
Texashike787,user24013,5
Texashike22,user12784,5
Texashike22,user23940,5
Texashike22,user30123,4
Texashike33,user19884,4
Texashike180,user19884,5
Texashike136,user19884,5
Texashike22,user19884,4
Texashike506,user19884,5
Texashike585,user19884,4
Texashike381,user19884,5
Texashike729,user19884,4
Texashike235,user19884,4
